-527.974  78950
-528.079  79000
-528.162  79050
-528.225  79100
-528.268  79150
-528.292  79200
-528.297  79250
-528.255  79350
-528.21  79400
-528.15  79450
-528.077  79500
-527.99  79550
-527.892  79600
-527.782  79650
-527.664  79700
-527.536  79750
-527.402  79800
-527.261  79850
-527.116  79900
-526.967  79950
-526.815  80000
-526.662  80050
-526.509  80100
-526.357  80150
-526.208  80200
-526.062  80250
-525.921  80300
-525.786  80350
-525.658  80400
-525.538  80450
-525.428  80500
-525.328  80550
-525.24  80600
-525.165  80650
-525.103  80700
-525.056  80750
-525.024  80800
-525.009  80850
-525.011  80900
-525.031  80950
-525.07  81000
-525.129  81050
-525.207  81100
-525.307  81150
-525.427  81200
-525.57  81250
-525.734  81300
-525.922  81350
-526.132  81400
-526.365  81450
-526.621  81500
-526.9  81550
-527.203  81600
-527.53  81650
-527.879  81700
-528.252  81750
-528.648  81800
-529.067  81850
-529.507  81900
-529.97  81950
-530.455  82000
-530.96  82050
-531.486  82100
-532.031  82150
-532.596  82200
-533.18  82250
-533.781  82300
-534.398  82350
-535.032  82400
-535.681  82450
-536.344  82500
-537.02  82550
-537.709  82600
-538.408  82650
-539.118  82700
-539.836  82750
-540.562  82800
-541.295  82850
-542.033  82900
-542.775  82950
-543.521  83000
-544.268  83050
-545.016  83100
-545.763  83150
-546.508  83200
-547.25  83250
-547.988  83300
-548.721  83350
-549.447  83400
-550.165  83450
-550.874  83500
-551.573  83550
-552.261  83600
-552.936  83650
-553.598  83700
-554.246  83750
-554.879  83800
-555.495  83850
-556.094  83900
-556.675  83950
-557.238  84000
-557.781  84050
-558.303  84100
-558.804  84150
-559.284  84200
-559.742  84250
-560.177  84300
-560.589  84350
-560.978  84400
-561.342  84450
-561.683  84500
-561.999  84550
-562.291  84600
-562.558  84650
-562.8  84700
-563.018  84750
-563.211  84800
-563.38  84850
-563.525  84900
-563.645  84950
-563.743  85000
-563.817  85050
-563.868  85100
-563.896  85150
-563.903  85200
-563.855  85300
-563.8  85350
-563.727  85400
-563.635  85450
-563.525  85500
-563.4  85550
-563.258  85600
-563.102  85650
-562.932  85700
-562.749  85750
-562.555  85800
-562.35  85850
-562.135  85900
-561.913  85950
-561.683  86000
-561.447  86050
-561.206  86100
-560.962  86150
-560.715  86200
-560.467  86250
-560.219  86300
-559.972  86350
-559.727  86400
-559.486  86450
-559.249  86500
-559.018  86550
-558.795  86600
-558.579  86650
